Dispatch_ID,GPU_ID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Correlation_ID,Kernel_ID,SQC_DCACHE_REQ_READ_16,SQC_ICACHE_REQ,SQC_TC_DATA_ATOMIC_REQ,SQC_TC_DATA_READ_REQ,SQC_TC_DATA_WRITE_REQ,SQC_TC_INST_REQ,SQC_TC_REQ,SQC_TC_STALL,TCC_ALL_TC_OP_WB_WRITEBACK_sum,TCC_NORMAL_EVICT_sum,TCC_NORMAL_WRITEBACK_sum,TCC_TAG_STALL_sum,Kernel_ID_1,CPC_ME1_DC0_SPI_BUSY,SPI_RA_LDS_CU_FULL_CSN,SPI_RA_SGPR_SIMD_FULL_CSN,SQ_ACTIVE_INST_ANY,SQ_INSTS_BRANCH,SQ_INSTS_EXP_GDS,SQ_INSTS_FLAT,SQ_INSTS_GDS,SQ_INSTS_SENDMSG,SQ_WAIT_ANY,SQ_WAIT_INST_ANY,TA_ADDR_STALLED_BY_TD_CYCLES_sum,TA_DATA_STALLED_BY_TC_CYCLES_sum,TCC_BUSY_sum,TCC_NC_REQ_sum,TCC_PROBE_ALL_sum,TCC_PROBE_sum,TCP_TCC_ATOMIC_WITHOUT_RET_REQ_sum,TCP_TCC_ATOMIC_WITH_RET_REQ_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_WRITE_REQ_sum,Kernel_ID_2,SPI_RA_BULKY_CU_FULL_CSN,SPI_VWC_CSC_WR,SQ_ITEMS,SQ_LDS_ATOMIC_RETURN,SQ_LDS_MEM_VIOLATIONS,SQ_WAVES_EQ_64,SQ_WAVES_LT_16,SQ_WAVES_LT_32,SQ_WAVES_LT_48,SQ_WAVES_LT_64,TCC_ATOMIC_sum,TCC_EA0_WRREQ_sum,TCC_WRITEBACK_sum,TCC_WRITE_sum,TCP_TCC_CC_ATOMIC_REQ_sum,TCP_TCC_RW_ATOMIC_REQ_sum,TCP_TCC_RW_READ_REQ_sum,TCP_TCC_RW_WRITE_REQ_sum,Kernel_ID_3,SQ_INSTS_MFMA,SQ_INSTS_SMEM_NORM,SQ_INSTS_VALU_MFMA_BF16,SQ_INSTS_VALU_MFMA_F16,SQ_INSTS_VALU_MFMA_I8,SQ_LDS_IDX_ACTIVE,SQ_WAVES_RESTORED,SQ_WAVES_SAVED,TCC_EA0_RDREQ_sum,TCC_EA0_WRREQ_64B_sum,TCC_EA0_WRREQ_DRAM_sum,TCC_EA0_WR_UNCACHED_32B_sum,TCP_PENDING_STALL_CYCLES_sum,Kernel_ID_4,SPI_RA_BAR_CU_FULL_CSN,SPI_RA_TGLIM_CU_FULL_CSN,SQ_ACTIVE_INST_EXP_GDS,SQ_ACTIVE_INST_FLAT,SQ_ACTIVE_INST_LDS,SQ_ACTIVE_INST_MISC,SQ_ACTIVE_INST_SCA,SQ_ACTIVE_INST_VALU,SQ_ACTIVE_INST_VMEM,SQ_BUSY_CU_CYCLES,TA_FLAT_READ_WAVEFRONTS_sum,TA_FLAT_WAVEFRONTS_sum,TCC_CC_REQ_sum,TCC_REQ_sum,TCC_RW_REQ_sum,TCC_UC_REQ_sum,TCP_TCC_NC_ATOMIC_REQ_sum,TCP_TCC_NC_READ_REQ_sum,TCP_TCC_NC_WRITE_REQ_sum,TCP_TCC_UC_READ_REQ_sum,Kernel_ID_5,SPI_RA_WVLIM_STALL_CSN,SPI_SWC_CSC_WR,SQ_INST_CYCLES_SALU,SQ_INST_CYCLES_SMEM,SQ_INST_CYCLES_VMEM_RD,SQ_INST_CYCLES_VMEM_WR,SQ_LDS_ADDR_CONFLICT,SQ_LDS_BANK_CONFLICT,SQ_LDS_UNALIGNED_STALL,SQ_THREAD_CYCLES_VALU,TA_FLAT_ATOMIC_WAVEFRONTS_sum,TA_FLAT_WRITE_WAVEFRONTS_sum,TCC_HIT_sum,TCC_MISS_sum,TCC_READ_sum,TCC_STREAMING_REQ_sum,TCP_TCC_CC_READ_REQ_sum,TCP_TCC_CC_WRITE_REQ_sum,TCP_TCC_UC_ATOMIC_REQ_sum,TCP_TCC_UC_WRITE_REQ_sum,Kernel_ID_6,SQ_INSTS_VALU_MFMA_F32,SQ_INSTS_VALU_MFMA_F64,SQ_INSTS_VALU_MFMA_MOPS_BF16,SQ_INSTS_VALU_MFMA_MOPS_F16,SQ_INSTS_VALU_MFMA_MOPS_F32,SQ_INSTS_VALU_MFMA_MOPS_F64,SQ_INSTS_VALU_MFMA_MOPS_I8,SQ_VALU_MFMA_BUSY_CYCLES,TCC_BUBBLE_sum,TCC_EA0_RDREQ_32B_sum,TCC_EA0_RDREQ_DRAM_sum,TCC_EA0_RD_UNCACHED_32B_sum,Kernel_ID_7,SQC_DCACHE_MISSES,SQC_DCACHE_MISSES_DUPLICATE,SQC_DCACHE_REQ_READ_1,SQC_DCACHE_REQ_READ_2,SQC_DCACHE_REQ_READ_4,TCC_EA0_ATOMIC_LEVEL_sum,TCC_EA0_WRREQ_LEVEL_sum,TCC_EA0_WRREQ_STALL_sum,Kernel_ID_8,SQC_DCACHE_ATOMIC,SQC_DCACHE_HITS,SQC_DCACHE_INPUT_VALID_READYB,SQC_DCACHE_REQ,SQC_DCACHE_REQ_READ_8,SQC_ICACHE_HITS,SQC_ICACHE_MISSES,SQC_ICACHE_MISSES_DUPLICATE,TCC_ALL_TC_OP_INV_EVICT_sum,TCC_EA0_ATOMIC_sum,TCC_EA0_RDREQ_LEVEL_sum,TCC_TOO_MANY_EA_WRREQS_STALL_sum,Kernel_ID_9,CPC_CPC_TCIU_BUSY,CPC_CPC_TCIU_IDLE,CPF_CPF_TCIU_BUSY,CPF_CPF_TCIU_STALL,GRBM_COUNT,GRBM_GUI_ACTIVE,SPI_CSN_NUM_THREADGROUPS,SPI_CSN_WAVE,SQ_ACCUM_PREV_HIRES,SQ_IFETCH,SQ_IFETCH_LEVEL,SQ_INSTS,SQ_INSTS_VALU,SQ_INSTS_VALU_ADD_F16,SQ_INSTS_VALU_MUL_F16,SQ_WAVES,TA_BUFFER_READ_WAVEFRONTS_sum,TA_BUFFER_WRITE_WAVEFRONTS_sum,TCP_ATOMIC_TAGCONFLICT_STALL_CYCLES_sum,TCP_READ_TAGCONFLICT_STALL_CYCLES_sum,TCP_TA_TCP_STATE_READ_sum,TCP_WRITE_TAGCONFLICT_STALL_CYCLES_sum,TD_LOAD_WAVEFRONT_sum,TD_SPI_STALL_sum,Kernel_ID_10,CPC_CPC_UTCL2IU_BUSY,CPC_CPC_UTCL2IU_IDLE,CPF_CMP_UTCL1_STALL_ON_TRANSLATION,SPI_RA_RES_STALL_CSN,SPI_RA_TMP_STALL_CSN,SQ_ACCUM_PREV_HIRES_10,SQ_INSTS_LDS,SQ_INSTS_VALU_ADD_F64,SQ_INSTS_VALU_FMA_F64,SQ_INSTS_VALU_MUL_F64,SQ_INSTS_VALU_TRANS_F32,SQ_INSTS_VALU_TRANS_F64,SQ_INST_LEVEL_LDS,TA_BUFFER_COALESCED_READ_CYCLES_sum,TA_BUFFER_COALESCED_WRITE_CYCLES_sum,TCP_TOTAL_ATOMIC_WITHOUT_RET_sum,TCP_TOTAL_ATOMIC_WITH_RET_sum,TCP_TOTAL_CACHE_ACCESSES_sum,TCP_TOTAL_WRITEBACK_INVALIDATES_sum,TD_COALESCABLE_WAVEFRONT_sum,Kernel_ID_11,CPC_CPC_STAT_STALL,CPC_UTCL1_STALL_ON_TRANSLATION,CPF_CPF_STAT_IDLE,CPF_CPF_TCIU_IDLE,SPI_RA_REQ_NO_ALLOC,SPI_RA_REQ_NO_ALLOC_CSN,SQ_ACCUM_PREV_HIRES_11,SQ_INSTS_SMEM,SQ_INSTS_VALU_ADD_F32,SQ_INSTS_VALU_FMA_F16,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_MUL_F32,SQ_INSTS_VALU_TRANS_F16,SQ_INST_LEVEL_SMEM,TA_BUFFER_ATOMIC_WAVEFRONTS_sum,TA_BUFFER_TOTAL_CYCLES_sum,TCP_TOTAL_ACCESSES_sum,TCP_TOTAL_READ_sum,TCP_TOTAL_WRITE_sum,TCP_VOLATILE_sum,TD_ATOMIC_WAVEFRONT_sum,TD_STORE_WAVEFRONT_sum,Kernel_ID_12,CPC_CPC_STAT_BUSY,CPC_CPC_STAT_IDLE,CPF_CPF_STAT_BUSY,CPF_CPF_STAT_STALL,GRBM_SPI_BUSY,SPI_CSN_BUSY,SPI_CSN_WINDOW_VALID,SQ_ACCUM_PREV_HIRES_12,SQ_INSTS_SALU,SQ_INSTS_VALU_CVT,SQ_INSTS_VMEM,SQ_INSTS_VMEM_RD,SQ_INSTS_VMEM_WR,SQ_INSTS_VSKIPPED,SQ_INST_LEVEL_VMEM,TA_BUFFER_WAVEFRONTS_sum,TA_TA_BUSY_sum,TCP_GATE_EN1_sum,TCP_GATE_EN2_sum,TCP_TCR_TCP_STALL_CYCLES_sum,TCP_TD_TCP_STALL_CYCLES_sum,TD_TC_STALL_sum,TD_TD_BUSY_sum,Kernel_ID_13,CPC_CPC_UTCL2IU_STALL,CPC_ME1_BUSY_FOR_PACKET_DECODE,GRBM_COUNT_13,GRBM_GUI_ACTIVE_13,SPI_RA_VGPR_SIMD_FULL_CSN,SPI_RA_WAVE_SIMD_FULL_CSN,SQ_ACCUM_PREV_HIRES_13,SQ_BUSY_CYCLES,SQ_CYCLES,SQ_INSTS_VALU_INT32,SQ_INSTS_VALU_INT64,SQ_LEVEL_WAVES,SQ_WAVES_13,SQ_WAVE_CYCLES,TA_ADDR_STALLED_BY_TC_CYCLES_sum,TA_TOTAL_WAVEFRONTS_sum,TCC_CYCLE_sum,TCP_UTCL1_PERMISSION_MISS_sum,TCP_UTCL1_REQUEST_sum,TCP_UTCL1_TRANSLATION_HIT_sum,TCP_UTCL1_TRANSLATION_MISS_sum,Start_Timestamp,End_Timestamp
0,7,20480,256,0,0,12,0,48,64,__amd_rocclr_fillBufferAligned,1,10,0.0,106240.0,0.0,144.0,0.0,1440.0,1584.0,0.0,65488.0,73806.0,139312.0,24655.0,10,2041.0,0.0,0.0,577920.0,105280.0,0.0,25600.0,0.0,320.0,732583.0,85415.0,0.0,284623.0,1255819.0,0.0,0.0,2.0,0.0,0.0,0.0,409600.0,10,0.0,320.0,20480.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,409600.0,204832.0,409600.0,0.0,0.0,0.0,409600.0,10,0.0,52480.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,409600.0,409600.0,0.0,1084945.0,10,0.0,0.0,0.0,25600.0,0.0,105600.0,315520.0,131200.0,0.0,1369083.0,0.0,25600.0,0.0,411208.0,411184.0,24.0,0.0,0.0,0.0,0.0,10,0.0,1280.0,289280.0,26240.0,0.0,25600.0,0.0,0.0,0.0,8376640.0,0.0,25600.0,206316.0,204896.0,1612.0,0.0,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,32.0,10,144.0,816.0,640.0,0.0,25600.0,0.0,151918345.0,145716.0,10,0.0,25280.0,253.0,26240.0,0.0,105563.0,96.0,581.0,0.0,0.0,39066.0,0.0,10,786.0,143613.0,7853.0,0.0,144399.0,144399.0,80.0,320.0,0.0,106240.0,26127.0,603840.0,131200.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,25600.0,0.0,25600.0,0.0,10,2551.0,139547.0,3528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,80.0,0.0,10,40335.0,2395.0,0.0,139437.0,24.0,344.0,0.0,26240.0,0.0,0.0,0.0,0.0,0.0,29312.0,0.0,0.0,1638400.0,0.0,1638400.0,1638400.0,0.0,25600.0,10,146201.0,0.0,146201.0,3575.0,75597.0,296514.0,584804.0,0.0,289280.0,0.0,25600.0,0.0,25600.0,0.0,228569.0,0.0,884125.0,1623398.0,1230137.0,152767.0,0.0,1196850.0,1224544.0,10,0.0,126364.0,143726.0,143726.0,0.0,0.0,0.0,273243.0,576245.0,1280.0,77440.0,0.0,320.0,1359674.0,0.0,25600.0,2299616.0,0.0,409600.0,379440.0,1040.0,2311912921578351.0,2311912921594374.0
1,6,20480,256,0,0,12,0,48,64,__amd_rocclr_fillBufferAligned,2,20,0.0,106240.0,0.0,144.0,0.0,1440.0,1584.0,0.0,65488.0,73812.0,139312.0,6962.0,20,2038.0,0.0,0.0,577920.0,105280.0,0.0,25600.0,0.0,320.0,695341.0,73100.0,0.0,270414.0,1224653.0,0.0,0.0,1.0,0.0,0.0,0.0,409600.0,20,0.0,320.0,20480.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,409600.0,204832.0,409600.0,0.0,0.0,0.0,409600.0,20,0.0,52480.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,409600.0,409600.0,0.0,1077169.0,20,0.0,0.0,0.0,25600.0,0.0,105600.0,315520.0,131200.0,0.0,1364489.0,0.0,25600.0,0.0,411212.0,411184.0,28.0,0.0,0.0,0.0,0.0,20,0.0,1280.0,289280.0,26240.0,0.0,25600.0,0.0,0.0,0.0,8376640.0,0.0,25600.0,206316.0,204896.0,1612.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,40.0,20,144.0,816.0,640.0,0.0,25600.0,0.0,139156437.0,90441.0,20,0.0,25280.0,194.0,26240.0,0.0,105556.0,96.0,588.0,0.0,0.0,28115.0,0.0,20,786.0,142585.0,9061.0,0.0,143371.0,143371.0,80.0,320.0,0.0,106240.0,25956.0,603840.0,131200.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,25600.0,0.0,25600.0,0.0,20,2599.0,140581.0,3599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,80.0,0.0,20,40118.0,2579.0,0.0,135122.0,24.0,344.0,0.0,26240.0,0.0,0.0,0.0,0.0,0.0,29744.0,0.0,0.0,1638400.0,0.0,1638400.0,1638400.0,0.0,25600.0,20,141828.0,0.0,141828.0,3433.0,75638.0,296988.0,567312.0,0.0,289280.0,0.0,25600.0,0.0,25600.0,0.0,199393.0,0.0,837735.0,1624730.0,1208264.0,37133.0,0.0,1174936.0,1202628.0,20,0.0,119159.0,136422.0,136422.0,0.0,0.0,0.0,262876.0,546961.0,1280.0,77440.0,0.0,320.0,1306818.0,0.0,25600.0,2182752.0,0.0,409600.0,379440.0,1040.0,2311913019853140.0,2311913019868889.0
2,4,20480,256,0,0,12,0,48,64,__amd_rocclr_fillBufferAligned,3,30,0.0,106240.0,0.0,144.0,0.0,1440.0,1584.0,0.0,65488.0,73808.0,139312.0,32244.0,30,2033.0,0.0,0.0,577920.0,105280.0,0.0,25600.0,0.0,320.0,730494.0,71671.0,0.0,256493.0,1233974.0,0.0,0.0,1.0,0.0,0.0,0.0,409600.0,30,0.0,320.0,20480.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,409600.0,204832.0,409600.0,0.0,0.0,0.0,409600.0,30,0.0,52480.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,409600.0,409600.0,0.0,1074720.0,30,0.0,0.0,0.0,25600.0,0.0,105600.0,315520.0,131200.0,0.0,1359885.0,0.0,25600.0,0.0,411212.0,411184.0,28.0,0.0,0.0,0.0,0.0,30,0.0,1280.0,289280.0,26240.0,0.0,25600.0,0.0,0.0,0.0,8376640.0,0.0,25600.0,206316.0,204888.0,1604.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,48.0,30,144.0,816.0,640.0,0.0,25600.0,0.0,85472566.0,7552.0,30,0.0,25280.0,252.0,26240.0,0.0,105578.0,96.0,566.0,0.0,0.0,42719.0,0.0,30,786.0,134769.0,8834.0,0.0,135555.0,135555.0,80.0,320.0,0.0,106240.0,24782.0,603840.0,131200.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,25600.0,0.0,25600.0,0.0,30,4049.0,141507.0,3487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,80.0,0.0,30,40799.0,2713.0,0.0,138394.0,24.0,344.0,0.0,26240.0,0.0,0.0,0.0,0.0,0.0,30446.0,0.0,0.0,1638400.0,0.0,1638400.0,1638400.0,0.0,25600.0,30,151813.0,0.0,151813.0,3506.0,75819.0,297276.0,607252.0,0.0,289280.0,0.0,25600.0,0.0,25600.0,0.0,196924.0,0.0,859029.0,1629872.0,1211927.0,28816.0,0.0,1178600.0,1206316.0,30,0.0,130765.0,148588.0,148588.0,0.0,0.0,0.0,279506.0,595785.0,1280.0,77440.0,0.0,320.0,1390863.0,0.0,25600.0,2377408.0,0.0,409600.0,379440.0,1040.0,2311913128443213.5,2311913128458957.5
3,1,20480,256,0,0,12,0,48,64,__amd_rocclr_fillBufferAligned,4,40,0.0,106240.0,0.0,144.0,0.0,1440.0,1584.0,0.0,65488.0,73804.0,139312.0,7237.0,40,2035.0,0.0,0.0,577920.0,105280.0,0.0,25600.0,0.0,320.0,671601.0,55182.0,0.0,241508.0,1158563.0,0.0,0.0,1.0,0.0,0.0,0.0,409600.0,40,0.0,320.0,20480.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,409600.0,204840.0,409600.0,0.0,0.0,0.0,409600.0,40,0.0,52480.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,409600.0,409600.0,0.0,1066814.0,40,0.0,0.0,0.0,25600.0,0.0,105600.0,315520.0,131200.0,0.0,1335405.0,0.0,25600.0,0.0,411216.0,411184.0,32.0,0.0,0.0,0.0,0.0,40,0.0,1280.0,289280.0,26240.0,0.0,25600.0,0.0,0.0,0.0,8376640.0,0.0,25600.0,206316.0,204896.0,1612.0,0.0,0.0,0.0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,42.0,40,144.0,816.0,640.0,0.0,25600.0,0.0,135893681.0,105456.0,40,0.0,25280.0,275.0,26240.0,0.0,105598.0,96.0,546.0,0.0,0.0,34906.0,0.0,40,786.0,135657.0,8000.0,0.0,136443.0,136443.0,80.0,320.0,0.0,106240.0,25180.0,603840.0,131200.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,25600.0,0.0,25600.0,0.0,40,3684.0,141211.0,3614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,80.0,0.0,40,37577.0,2439.0,0.0,134152.0,24.0,344.0,0.0,26240.0,0.0,0.0,0.0,0.0,0.0,30280.0,0.0,0.0,1638400.0,0.0,1638400.0,1638400.0,0.0,25600.0,40,134307.0,0.0,134307.0,3073.0,72077.0,282440.0,537228.0,0.0,289280.0,0.0,25600.0,0.0,25600.0,0.0,190316.0,0.0,823493.0,1552520.0,1177905.0,2850.0,0.0,1144701.0,1172276.0,40,0.0,126769.0,143096.0,143096.0,0.0,0.0,0.0,271876.0,573773.0,1280.0,77440.0,0.0,320.0,1352920.0,0.0,25600.0,2289536.0,0.0,409600.0,379440.0,1040.0,2311913231934543.0,2311913231949928.5
4,0,20480,256,0,0,12,0,48,64,__amd_rocclr_fillBufferAligned,5,50,0.0,106240.0,0.0,144.0,0.0,1440.0,1584.0,0.0,65488.0,73804.0,139312.0,4611.0,50,2036.0,0.0,0.0,577920.0,105280.0,0.0,25600.0,0.0,320.0,698018.0,34252.0,0.0,230795.0,1165498.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,50,0.0,0.0,20480.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,409600.0,204832.0,409600.0,0.0,0.0,0.0,409600.0,50,0.0,52480.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,409600.0,409600.0,0.0,1065402.0,50,0.0,0.0,0.0,25600.0,0.0,105600.0,315520.0,131200.0,0.0,1312823.0,0.0,25600.0,0.0,411213.0,411184.0,29.0,0.0,0.0,0.0,0.0,50,0.0,1280.0,289280.0,26240.0,0.0,25600.0,0.0,0.0,0.0,8376640.0,0.0,25600.0,206316.0,204896.0,1612.0,0.0,0.0,0.0,0.0,0.0,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,40.0,50,144.0,816.0,640.0,0.0,25600.0,0.0,79462488.0,3636.0,50,0.0,25280.0,34.0,26240.0,0.0,105564.0,96.0,580.0,0.0,0.0,37453.0,0.0,50,786.0,142130.0,7786.0,0.0,142916.0,142916.0,80.0,320.0,0.0,106240.0,25747.0,603840.0,131200.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,25600.0,0.0,25600.0,0.0,50,3306.0,130937.0,3133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,80.0,0.0,50,37834.0,3753.0,0.0,136318.0,24.0,344.0,0.0,26240.0,0.0,0.0,0.0,0.0,0.0,29898.0,0.0,0.0,1638400.0,0.0,1638400.0,1638400.0,0.0,25600.0,50,137212.0,0.0,137212.0,3099.0,73021.0,0.0,0.0,0.0,289280.0,0.0,25600.0,0.0,25600.0,0.0,178611.0,0.0,821687.0,1572059.0,1180110.0,3706.0,0.0,1146842.0,1174476.0,50,0.0,129485.0,145881.0,145881.0,0.0,0.0,0.0,279585.0,584673.0,1280.0,77440.0,0.0,320.0,1391309.0,0.0,25600.0,2334096.0,0.0,409600.0,379440.0,1040.0,2311913353304940.5,2311913353320181.0
5,3,20480,256,0,0,12,0,48,64,__amd_rocclr_fillBufferAligned,6,60,0.0,106240.0,0.0,144.0,0.0,1440.0,1584.0,0.0,65488.0,73804.0,139312.0,8661.0,60,2039.0,0.0,0.0,577920.0,105280.0,0.0,25600.0,0.0,320.0,725177.0,70626.0,0.0,258544.0,1244101.0,0.0,0.0,1.0,0.0,0.0,0.0,409600.0,60,0.0,320.0,20480.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,409600.0,204840.0,409600.0,0.0,0.0,0.0,409600.0,60,0.0,52480.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,409600.0,409600.0,0.0,1084575.0,60,0.0,0.0,0.0,25600.0,0.0,105600.0,315520.0,131200.0,0.0,1391991.0,0.0,25600.0,0.0,411216.0,411184.0,32.0,0.0,0.0,0.0,0.0,60,0.0,1280.0,289280.0,26240.0,0.0,25600.0,0.0,0.0,0.0,8376640.0,0.0,25600.0,206316.0,204900.0,1616.0,0.0,0.0,0.0,0.0,0.0,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,50.0,60,144.0,816.0,640.0,0.0,25600.0,0.0,145236635.0,119009.0,60,0.0,25280.0,240.0,26240.0,0.0,105583.0,96.0,561.0,0.0,0.0,36144.0,0.0,60,786.0,145194.0,8380.0,0.0,145980.0,145980.0,80.0,320.0,0.0,106240.0,26088.0,603840.0,131200.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,25600.0,0.0,25600.0,0.0,60,3991.0,143161.0,3496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,80.0,0.0,60,36928.0,2312.0,0.0,126946.0,24.0,344.0,0.0,26240.0,0.0,0.0,0.0,0.0,0.0,28414.0,0.0,0.0,1638400.0,0.0,1638400.0,1638400.0,0.0,25600.0,60,145153.0,0.0,145153.0,3693.0,76834.0,301610.0,580612.0,0.0,289280.0,0.0,25600.0,0.0,25600.0,0.0,199155.0,0.0,839236.0,1647425.0,1196411.0,7784.0,0.0,1163141.0,1190784.0,60,0.0,127842.0,145815.0,145815.0,0.0,0.0,0.0,273682.0,584805.0,1280.0,77440.0,0.0,320.0,1361425.0,0.0,25600.0,2333040.0,0.0,409600.0,379440.0,1040.0,2311913459349355.5,2311913459365201.5
6,5,20480,256,0,0,12,0,48,64,__amd_rocclr_fillBufferAligned,7,70,0.0,106240.0,0.0,144.0,0.0,1440.0,1584.0,0.0,65488.0,73804.0,139312.0,11918.0,70,2037.0,0.0,0.0,577920.0,105280.0,0.0,25600.0,0.0,320.0,720310.0,90749.0,0.0,287792.0,1227213.0,0.0,0.0,1.0,0.0,0.0,0.0,409600.0,70,0.0,320.0,20480.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,409600.0,204840.0,409600.0,0.0,0.0,0.0,409600.0,70,0.0,52480.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,409600.0,409600.0,0.0,1086215.0,70,0.0,0.0,0.0,25600.0,0.0,105600.0,315520.0,131200.0,0.0,1374122.0,0.0,25600.0,0.0,411212.0,411184.0,28.0,0.0,0.0,0.0,0.0,70,0.0,1280.0,289280.0,26240.0,0.0,25600.0,0.0,0.0,0.0,8376640.0,0.0,25600.0,206316.0,204896.0,1612.0,0.0,0.0,0.0,0.0,0.0,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,48.0,70,144.0,816.0,640.0,0.0,25600.0,0.0,134085179.0,88651.0,70,0.0,25280.0,258.0,26240.0,0.0,105573.0,96.0,571.0,0.0,0.0,36313.0,0.0,70,786.0,143466.0,9096.0,0.0,144252.0,144252.0,80.0,320.0,0.0,106240.0,26266.0,603840.0,131200.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,25600.0,0.0,25600.0,0.0,70,2350.0,131879.0,3175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409600.0,80.0,0.0,70,59308.0,5662.0,0.0,145176.0,24.0,344.0,0.0,26240.0,0.0,0.0,0.0,0.0,0.0,28012.0,0.0,0.0,1638400.0,0.0,1638400.0,1638400.0,0.0,25600.0,70,143850.0,0.0,143850.0,3470.0,76689.0,301060.0,575400.0,0.0,289280.0,0.0,25600.0,0.0,25600.0,0.0,191354.0,0.0,873572.0,1646074.0,1232378.0,20437.0,0.0,1199131.0,1226756.0,70,0.0,126047.0,141894.0,141894.0,0.0,0.0,0.0,274592.0,569077.0,1280.0,77440.0,0.0,320.0,1366104.0,0.0,25600.0,2270304.0,0.0,409600.0,379440.0,1040.0,2311913571545651.0,2311913571561454.5
